dataset,method,train_size,seed,target_rows,status,error,method_success,effective_generator,fallback_used,fallback_reason,fallback_stage,fallback_rows,fallback_fraction,fallback_or_refill_rows,primary_generator_rows,repair_rows,repair_fraction,repair_runtime_seconds,llm_calls,llm_attempts,llm_repair_attempts,ollama_model,ollama_temperature,ollama_top_p,ollama_num_predict,code_llm_mode,code_llm_scaffold_version,code_llm_generation_success,code_llm_compile_success,code_llm_runtime_success,code_llm_validation_success,code_llm_repair_success,code_llm_fallback_used,code_llm_fallback_reason,code_llm_failure_stage,llm_generated_rows,llm_valid_rows,llm_raw_rows,llm_valid_fraction,primary_only_rows,primary_only_fraction_of_target,primary_only_tstr_f1,primary_only_distribution_distance_mean,parse_error_count,invalid_format_rows,ctgan_epochs_used,ctgan_raw_sampled_rows,ctgan_raw_valid_rows,ctgan_raw_valid_rate,ctgan_rejection_rows,ctgan_repair_rows,ctgan_repair_fraction,fallback_only_rows,postprocessing_used,postprocessing_type,raw_valid_rate,final_valid_rate,code_path,timeout_used,provenance_primary_source,provenance_fallback_source,format_valid,schema_valid,category_valid,range_valid,constraint_valid,target_valid,duplicate_valid,privacy_valid,raw_row_count,raw_valid_row_count,final_valid_row_count,invalid_format_count,invalid_category_count,invalid_range_count,invalid_constraint_count,invalid_target_count,invalid_duplicate_count,unknown_category_rate,constraint_violation_rate,invalid_row_rate,duplicate_rate,exact_train_duplicate_rate,unique_row_fraction,removed_internal_duplicates,removed_train_duplicates,initial_valid_rows,final_valid_rows,repair_fallback_rows,repair_fallback_fraction,dedup_refill_rows,refill_attempts,repair_reason,repair_source,generation_status,raw_valid_rows,generation_runtime_seconds,majority_baseline_f1,majority_baseline_balanced_accuracy,real_train_f1,real_train_balanced_accuracy,real_train_roc_auc,utility_evaluable,utility_failure_reason,tstr_f1,tstr_balanced_accuracy,tstr_roc_auc,tstr_f1_gain_over_majority,tstr_f1_gap_to_real_train,tstr_f1_relative_to_real_train,numeric_fidelity_distance,categorical_fidelity_distance,target_distribution_distance,target_distribution_tv,correlation_distance,correlation_distance_reason,distribution_distance_mean,ks_mean,tv_mean,target_conditioned_numeric_distance,target_conditioned_categorical_distance,target_conditioned_distribution_distance,target_conditioned_missing_class_count,feature_target_mean_dependency_distance,categorical_diversity_mean,numeric_std_ratio,fairness_evaluable,fairness_failure_reason,positive_rate_male,positive_rate_female,adult_demographic_parity_difference,demographic_parity_difference_abs,real_train_adult_demographic_parity_difference,real_train_demographic_parity_difference_abs,real_test_adult_demographic_parity_difference,real_test_demographic_parity_difference_abs,dpd_abs_difference_to_real_train,dpd_abs_difference_to_real_test,validation_runtime_seconds,evaluation_runtime_seconds,generated_rows,runtime_seconds,total_runtime_seconds,raw_generated_rows,primary_only_format_valid,primary_only_schema_valid,primary_only_category_valid,primary_only_range_valid,primary_only_constraint_valid,primary_only_target_valid,primary_only_duplicate_valid,primary_only_privacy_valid,primary_only_raw_row_count,primary_only_raw_valid_row_count,primary_only_final_valid_row_count,primary_only_invalid_format_count,primary_only_invalid_category_count,primary_only_invalid_range_count,primary_only_invalid_constraint_count,primary_only_invalid_target_count,primary_only_invalid_duplicate_count,primary_only_unknown_category_rate,primary_only_constraint_violation_rate,primary_only_invalid_row_rate,primary_only_duplicate_rate,primary_only_exact_train_duplicate_rate,primary_only_unique_row_fraction,primary_only_majority_baseline_f1,primary_only_majority_baseline_balanced_accuracy,primary_only_real_train_f1,primary_only_real_train_balanced_accuracy,primary_only_real_train_roc_auc,primary_only_utility_evaluable,primary_only_utility_failure_reason,primary_only_tstr_balanced_accuracy,primary_only_tstr_roc_auc,primary_only_tstr_f1_gain_over_majority,primary_only_tstr_f1_gap_to_real_train,primary_only_tstr_f1_relative_to_real_train,primary_only_numeric_fidelity_distance,primary_only_categorical_fidelity_distance,primary_only_target_distribution_distance,primary_only_target_distribution_tv,primary_only_correlation_distance,primary_only_correlation_distance_reason,primary_only_ks_mean,primary_only_tv_mean,primary_only_target_conditioned_numeric_distance,primary_only_target_conditioned_categorical_distance,primary_only_target_conditioned_distribution_distance,primary_only_target_conditioned_missing_class_count,primary_only_feature_target_mean_dependency_distance,primary_only_categorical_diversity_mean,primary_only_numeric_std_ratio,primary_only_fairness_evaluable,primary_only_fairness_failure_reason,primary_only_positive_rate_male,primary_only_positive_rate_female,primary_only_adult_demographic_parity_difference,primary_only_demographic_parity_difference_abs,primary_only_real_train_adult_demographic_parity_difference,primary_only_real_train_demographic_parity_difference_abs,primary_only_real_test_adult_demographic_parity_difference,primary_only_real_test_demographic_parity_difference_abs,primary_only_dpd_abs_difference_to_real_train,primary_only_dpd_abs_difference_to_real_test,primary_only_validation_runtime_seconds,primary_only_evaluation_runtime_seconds,repair_attempts
pima,direct_icl,100,2025,500,success,,True,llm_direct_rows,False,,,0,0.0,0,500,0,0.0,0.026987075805664062,25,25,0,llama3.2:3b,0.5,0.9,2200.0,,,,,,,,,,,,500.0,514.0,0.9727626459143969,500.0,1.0,0.5054945054945055,0.1582350208508966,0.0,0.0,,,,,,,,,,,,,,False,direct_icl_primary_valid,direct_icl_repair_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,509,500,0,0.0,0,0,,,success,500,488.82783007621765,0.0,0.5,0.4946236559139785,0.632962962962963,0.7281481481481482,True,,0.5054945054945055,0.642962962962963,0.7068518518518518,0.5054945054945055,-0.010870849580526976,1.021978021978022,0.22699999999999998,,0.126,0.126,0.1217050625526899,,0.1582350208508966,0.22699999999999998,,0.24395249732306312,,0.24395249732306312,0,0.058173101133872876,,0.7677439676300783,False,no_protected_attribute,,,,,,,,,,,0.013343334197998047,0.06964683532714844,500,488.91156911849976,488.91156911849976,500,True,True,True,True,True,True,True,True,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4946236559139785,0.632962962962963,0.7281481481481482,True,,0.642962962962963,0.7068518518518518,0.5054945054945055,-0.010870849580526976,1.021978021978022,0.22699999999999998,,0.126,0.126,0.1217050625526899,,0.22699999999999998,,0.24395249732306312,,0.24395249732306312,0.0,0.058173101133872876,,0.7677439676300783,False,no_protected_attribute,,,,,,,,,,,0.013852357864379883,0.07073378562927246,
pima,code_llm,100,2025,500,success,,True,llm_generated_code,False,,,0,0.0,0,500,0,0.0,0.02432107925415039,1,1,0,llama3.2:3b,0.1,0.9,1800.0,code_llm_v2_scaffolded,Code-LLM-v2,True,True,True,True,False,False,,,500.0,500.0,500.0,1.0,,,,,,,,,,,,,,,,,,,data/generated_code/code_llm_pima_100_seed2025.py,False,code_llm_sampler,code_llm_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,15.461245775222778,0.0,0.5,0.4946236559139785,0.632962962962963,0.7281481481481482,True,,0.0,0.5,0.45092592592592595,0.0,0.4946236559139785,0.0,0.1335,,0.006000000000000005,0.006000000000000005,0.18398028877996075,,0.1078267629266536,0.1335,,0.19821946700491794,,0.19821946700491794,0,0.0382772218845934,,0.8812248929340394,False,no_protected_attribute,,,,,,,,,,,0.012200117111206055,0.06253409385681152,500,15.536756992340088,15.536756992340088,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pima,fallback_only,100,2025,500,success,,True,schema_independent_fallback,True,fallback_only_baseline,baseline,500,1.0,500,0,0,0.0,0.03178691864013672,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,1.0,,,False,none,fallback_only,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,1.0951259136199951,0.0,0.5,0.4946236559139785,0.632962962962963,0.7281481481481482,True,,0.5106382978723404,0.6422222222222222,0.7511111111111112,0.5106382978723404,-0.016014641958361886,1.032377428307123,0.11624999999999999,,0.015999999999999986,0.015999999999999986,0.17042183792403254,,0.10089061264134418,0.11624999999999999,,0.13847887088905053,,0.13847887088905053,0,0.015010541850589865,,0.8955404931509283,False,no_protected_attribute,,,,,,,,,,,0.016443967819213867,0.08502602577209473,500,1.197328805923462,1.197328805923462,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,ctgan,500,42,500,success,,True,ctgan,False,,,0,0.0,0,500,0,0.0,0.03148603439331055,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2500.0,2500.0,1.0,0.0,0.0,0.0,,True,schema_normalization,1.0,1.0,,False,ctgan,ctgan_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2500,500,0,0.0,0,0,,,success,500,7.344074964523315,0.0,0.5,0.5052631578947369,0.6372222222222221,0.7440740740740741,True,,0.3170731707317073,0.5453703703703704,0.49870370370370365,0.3170731707317073,0.18818998716302954,0.6275406504065041,0.37,,0.11400000000000002,0.11400000000000002,0.1698520570213577,,0.21795068567378592,0.37,,0.39631234433612983,,0.39631234433612983,0,0.11897091904122459,,0.81629909359734,False,no_protected_attribute,,,,,,,,,,,0.012797832489013672,0.06490015983581543,500,7.42323112487793,7.42323112487793,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,ctgan_strong,500,42,500,success,,True,ctgan_strong,False,,,0,0.0,0,500,0,0.0,0.03142213821411133,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2500.0,2500.0,1.0,0.0,0.0,0.0,,True,schema_normalization,1.0,1.0,,False,ctgan_strong,ctgan_strong_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2500,500,0,0.0,0,0,,,success,500,11.647471189498901,0.0,0.5,0.5052631578947369,0.6372222222222221,0.7440740740740741,True,,0.4943820224719101,0.5074074074074074,0.5166666666666667,0.4943820224719101,0.01088113542282676,0.9784644194756553,0.25275,,0.11600000000000002,0.11600000000000002,0.13740128516535222,,0.16871709505511742,0.25275,,0.28661507224823624,,0.28661507224823624,0,0.08652690089360292,,0.8244338379684851,False,no_protected_attribute,,,,,,,,,,,0.012727975845336914,0.06317996978759766,500,11.724393844604492,11.724393844604492,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,direct_icl,500,42,500,success,,True,llm_direct_rows,False,,,0,0.0,0,500,0,0.0,0.0300290584564209,25,25,0,llama3.2:3b,0.5,0.9,2200.0,,,,,,,,,,,,500.0,511.0,0.9784735812133072,500.0,1.0,0.4888888888888889,0.15119344997423756,0.0,0.0,,,,,,,,,,,,,,False,direct_icl_primary_valid,direct_icl_repair_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,501,500,0,0.0,0,0,,,success,500,487.74971413612366,0.0,0.5,0.5052631578947369,0.6372222222222221,0.7440740740740741,True,,0.4888888888888889,0.6337037037037037,0.7401851851851852,0.4888888888888889,0.016374269005847986,0.9675925925925926,0.243,,0.11200000000000002,0.11200000000000002,0.09858034992271267,,0.15119344997423756,0.243,,0.26076602334483745,,0.26076602334483745,0,0.061762760207700114,,0.7332081209099549,False,no_protected_attribute,,,,,,,,,,,0.015512943267822266,0.07732105255126953,500,487.8433401584625,487.8433401584625,500,True,True,True,True,True,True,True,True,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5052631578947369,0.6372222222222221,0.7440740740740741,True,,0.6337037037037037,0.7401851851851852,0.4888888888888889,0.016374269005847986,0.9675925925925926,0.243,,0.11200000000000002,0.11200000000000002,0.09858034992271267,,0.243,,0.26076602334483745,,0.26076602334483745,0.0,0.061762760207700114,,0.7332081209099549,False,no_protected_attribute,,,,,,,,,,,0.015504121780395508,0.07995486259460449,
pima,code_llm,500,42,500,success,,True,llm_generated_code,False,,,0,0.0,0,500,0,0.0,0.02881598472595215,1,1,0,llama3.2:3b,0.1,0.9,1800.0,code_llm_v2_scaffolded,Code-LLM-v2,True,True,True,True,False,False,,,500.0,500.0,500.0,1.0,,,,,,,,,,,,,,,,,,,data/generated_code/code_llm_pima_500_seed42.py,False,code_llm_sampler,code_llm_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,15.537769317626953,0.0,0.5,0.5052631578947369,0.6372222222222221,0.7440740740740741,True,,0.03636363636363636,0.5092592592592593,0.41481481481481486,0.03636363636363636,0.4688995215311005,0.07196969696969696,0.1205,,0.01999999999999999,0.01999999999999999,0.15369913144288805,,0.09806637714762934,0.1205,,0.1838119874472567,,0.1838119874472567,0,0.03701206946634845,,0.9211229922643285,False,no_protected_attribute,,,,,,,,,,,0.015121936798095703,0.07270193099975586,500,15.62706470489502,15.62706470489502,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pima,fallback_only,500,42,500,success,,True,schema_independent_fallback,True,fallback_only_baseline,baseline,500,1.0,500,0,0,0.0,0.037615060806274414,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,1.0,,,False,none,fallback_only,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,1.2190489768981934,0.0,0.5,0.5052631578947369,0.6372222222222221,0.7440740740740741,True,,0.5,0.637962962962963,0.7527777777777777,0.5,0.0052631578947368585,0.9895833333333333,0.11324999999999999,,0.03599999999999995,0.03599999999999995,0.14669953735062768,,0.09864984578354254,0.11324999999999999,,0.12610135924456858,,0.12610135924456858,0,0.010912755973127714,,0.9458042829029034,False,no_protected_attribute,,,,,,,,,,,0.01779794692993164,0.08272790908813477,500,1.320432186126709,1.320432186126709,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,ctgan,500,123,500,success,,True,ctgan,False,,,0,0.0,0,500,0,0.0,0.03152894973754883,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2500.0,2500.0,1.0,0.0,0.0,0.0,,True,schema_normalization,1.0,1.0,,False,ctgan,ctgan_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2500,500,0,0.0,0,0,,,success,500,7.290771245956421,0.0,0.5,0.48936170212765956,0.627962962962963,0.7418518518518519,True,,0.0967741935483871,0.5027777777777778,0.42055555555555557,0.0967741935483871,0.3925875085792725,0.19775596072931276,0.28300000000000003,,0.11200000000000002,0.11200000000000002,0.15510862839251793,,0.18336954279750597,0.28300000000000003,,0.3220198672817647,,0.3220198672817647,0,0.06911929245759987,,0.8471888025159336,False,no_protected_attribute,,,,,,,,,,,0.012717723846435547,0.06410598754882812,500,7.368926048278809,7.368926048278809,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,ctgan_strong,500,123,500,success,,True,ctgan_strong,False,,,0,0.0,0,500,0,0.0,0.03146481513977051,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2500.0,2500.0,1.0,0.0,0.0,0.0,,True,schema_normalization,1.0,1.0,,False,ctgan_strong,ctgan_strong_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2500,500,0,0.0,0,0,,,success,500,11.457396030426025,0.0,0.5,0.48936170212765956,0.627962962962963,0.7418518518518519,True,,0.5045045045045045,0.6142592592592593,0.6559259259259259,0.5045045045045045,-0.0151428023768449,1.0309439874657265,0.1685,,0.122,0.122,0.15078913533247998,,0.14709637844416,0.1685,,0.2149502738099171,,0.2149502738099171,0,0.04475410349799714,,0.874672107351443,False,no_protected_attribute,,,,,,,,,,,0.012692928314208984,0.06226086616516113,500,11.533421039581299,11.533421039581299,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,direct_icl,500,123,500,success,,True,llm_direct_rows,False,,,0,0.0,0,500,0,0.0,0.029722929000854492,26,26,0,llama3.2:3b,0.5,0.9,2200.0,,,,,,,,,,,,500.0,519.0,0.9633911368015414,500.0,1.0,0.49504950495049505,0.13086165579470144,0.0,0.0,,,,,,,,,,,,,,False,direct_icl_primary_valid,direct_icl_repair_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,517,500,0,0.0,0,0,,,success,500,497.1779429912567,0.0,0.5,0.48936170212765956,0.627962962962963,0.7418518518518519,True,,0.49504950495049505,0.6214814814814815,0.6835185185185185,0.49504950495049505,-0.005687802822835486,1.0116229014205769,0.21025000000000002,,0.092,0.092,0.09033496738410428,,0.13086165579470144,0.21025000000000002,,0.24080128363632702,,0.24080128363632702,0,0.0541148185893092,,0.7458819854278778,False,no_protected_attribute,,,,,,,,,,,0.015705108642578125,0.07528114318847656,500,497.2697160243988,497.2697160243988,500,True,True,True,True,True,True,True,True,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.48936170212765956,0.627962962962963,0.7418518518518519,True,,0.6214814814814815,0.6835185185185185,0.49504950495049505,-0.005687802822835486,1.0116229014205769,0.21025000000000002,,0.092,0.092,0.09033496738410428,,0.21025000000000002,,0.24080128363632702,,0.24080128363632702,0.0,0.0541148185893092,,0.7458819854278778,False,no_protected_attribute,,,,,,,,,,,0.015156030654907227,0.0777897834777832,
pima,code_llm,500,123,500,success,,True,llm_generated_code,False,,,0,0.0,0,500,0,0.0,0.026539087295532227,1,1,0,llama3.2:3b,0.1,0.9,1800.0,code_llm_v2_scaffolded,Code-LLM-v2,True,True,True,True,False,False,,,500.0,500.0,500.0,1.0,,,,,,,,,,,,,,,,,,,data/generated_code/code_llm_pima_500_seed123.py,False,code_llm_sampler,code_llm_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,15.608696937561035,0.0,0.5,0.48936170212765956,0.627962962962963,0.7418518518518519,True,,0.13333333333333333,0.527037037037037,0.644814814814815,0.13333333333333333,0.3560283687943262,0.27246376811594203,0.1295,,0.0,0.0,0.15294094765947797,,0.09414698255315933,0.1295,,0.18205477399337144,,0.18205477399337144,0,0.03706574772941358,,0.9304862100915905,False,no_protected_attribute,,,,,,,,,,,0.013633012771606445,0.06426024436950684,500,15.687839984893799,15.687839984893799,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pima,fallback_only,500,123,500,success,,True,schema_independent_fallback,True,fallback_only_baseline,baseline,500,1.0,500,0,0,0.0,0.03691506385803223,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,1.0,,,False,none,fallback_only,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,1.097203016281128,0.0,0.5,0.48936170212765956,0.627962962962963,0.7418518518518519,True,,0.5,0.637962962962963,0.7585185185185186,0.5,-0.010638297872340441,1.0217391304347827,0.11925000000000001,,0.006000000000000005,0.006000000000000005,0.15559804684961323,,0.09361601561653776,0.11925000000000001,,0.134440769836579,,0.134440769836579,0,0.016019669186853665,,0.9319642919992315,False,no_protected_attribute,,,,,,,,,,,0.01801919937133789,0.08638691902160645,500,1.2023398876190186,1.2023398876190186,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,ctgan,500,2025,500,success,,True,ctgan,False,,,0,0.0,0,500,0,0.0,0.03150010108947754,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2500.0,2500.0,1.0,0.0,0.0,0.0,,True,schema_normalization,1.0,1.0,,False,ctgan,ctgan_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2500,500,0,0.0,0,0,,,success,500,7.327493906021118,0.0,0.5,0.5052631578947369,0.6372222222222221,0.7487037037037036,True,,0.4305555555555556,0.49203703703703705,0.5327777777777778,0.4305555555555556,0.07470760233918128,0.8521412037037037,0.33375,,0.138,0.138,0.17181696518618095,,0.21452232172872698,0.33375,,0.37877400155045016,,0.37877400155045016,0,0.09874546603465567,,0.8735717344077889,False,no_protected_attribute,,,,,,,,,,,0.012777090072631836,0.06496191024780273,500,7.4066197872161865,7.4066197872161865,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,ctgan_strong,500,2025,500,success,,True,ctgan_strong,False,,,0,0.0,0,500,0,0.0,0.031419992446899414,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2500.0,2500.0,1.0,0.0,0.0,0.0,,True,schema_normalization,1.0,1.0,,False,ctgan_strong,ctgan_strong_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2500,500,0,0.0,0,0,,,success,500,11.588733911514282,0.0,0.5,0.5052631578947369,0.6372222222222221,0.7487037037037036,True,,0.14492753623188406,0.4962962962962963,0.41055555555555556,0.14492753623188406,0.3603356216628528,0.28683574879227053,0.26875000000000004,,0.12000000000000002,0.12000000000000002,0.1548563754551695,,0.18120212515172318,0.26875000000000004,,0.3034877798323792,,0.3034877798323792,0,0.06890522922838355,,0.8465690777307344,False,no_protected_attribute,,,,,,,,,,,0.013503074645996094,0.06462287902832031,500,11.667834997177124,11.667834997177124,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pima,direct_icl,500,2025,500,success,,True,llm_direct_rows,True,insufficient_valid_direct_icl_rows,validation_refill,12,0.024,12,488,12,0.024,0.10316705703735352,25,25,0,llama3.2:3b,0.5,0.9,2200.0,,,,,,,,,,,,488.0,513.0,0.9512670565302144,488.0,0.976,0.4578313253012048,0.12993709631508812,0.0,0.0,,,,,,,,,,,,,,False,direct_icl_primary_valid,direct_icl_repair_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,488,500,12,0.024,12,1,direct_icl_refill,direct_icl_repair_fallback,success,500,490.94944500923157,0.0,0.5,0.5052631578947369,0.6372222222222221,0.7487037037037036,True,,0.5,0.6494444444444445,0.7318518518518518,0.5,0.0052631578947368585,0.9895833333333333,0.21575,,0.07600000000000004,0.07600000000000004,0.08940316662956457,,0.1270510555431882,0.21575,,0.2446986281693239,,0.2446986281693239,0,0.06363289100137284,,0.7647682241005835,False,no_protected_attribute,,,,,,,,,,,0.016065120697021484,0.07911086082458496,500,491.04543900489807,491.04543900489807,500,True,True,True,True,True,True,True,True,488.0,488.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5052631578947369,0.6372222222222221,0.7487037037037036,True,,0.625925925925926,0.7025925925925927,0.4578313253012048,0.047431832593532064,0.9061244979919678,0.22158606557377047,,0.08027868852459019,0.08027868852459019,0.08794653484690368,,0.22158606557377047,,0.24926161839027927,,0.24926161839027927,0.0,0.06449853403912109,,0.7546026368617931,False,no_protected_attribute,,,,,,,,,,,0.015906810760498047,0.08505511283874512,
pima,code_llm,500,2025,500,success,,True,llm_generated_code,False,,,0,0.0,0,500,0,0.0,0.026000022888183594,1,1,0,llama3.2:3b,0.1,0.9,1800.0,code_llm_v2_scaffolded,Code-LLM-v2,True,True,True,True,False,False,,,500.0,500.0,500.0,1.0,,,,,,,,,,,,,,,,,,,data/generated_code/code_llm_pima_500_seed2025.py,False,code_llm_sampler,code_llm_postprocess_fallback,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,15.69253134727478,0.0,0.5,0.5052631578947369,0.6372222222222221,0.7487037037037036,True,,0.0,0.5,0.4455555555555556,0.0,0.5052631578947369,0.0,0.125,,0.009999999999999981,0.009999999999999981,0.17072556597705696,,0.1019085219923523,0.125,,0.1865095084427514,,0.1865095084427514,0,0.03866082684781637,,0.9236911244409564,False,no_protected_attribute,,,,,,,,,,,0.012852907180786133,0.06306099891662598,500,15.76938772201538,15.76938772201538,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
pima,fallback_only,500,2025,500,success,,True,schema_independent_fallback,True,fallback_only_baseline,baseline,500,1.0,500,0,0,0.0,0.03797793388366699,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,1.0,,,False,none,fallback_only,True,True,True,True,True,True,True,True,500,500,500,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,500,500,0,0.0,0,0,,,success,500,1.097020149230957,0.0,0.5,0.5052631578947369,0.6372222222222221,0.7487037037037036,True,,0.47191011235955055,0.6244444444444445,0.7485185185185186,0.47191011235955055,0.03335304553518631,0.9339887640449438,0.11574999999999999,,0.01999999999999999,0.01999999999999999,0.1499416479903397,,0.09523054933011323,0.11574999999999999,,0.130885546735928,,0.130885546735928,0,0.014059682948062653,,0.9141390708526815,False,no_protected_attribute,,,,,,,,,,,0.018455982208251953,0.08911395072937012,500,1.205315113067627,1.205315113067627,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
